"player_id","player_name","team_id","team_abbreviation","gp","reb","ast","tov","stl","blk","pf","type","n"
202681,"Kyrie Irving",1610612739,"CLE",75,0.232394366197183,0.802816901408451,0.528169014084507,0.788732394366197,0.373239436619718,0.528169014084507,"regular",71
200746,"LaMarcus Aldridge",1610612757,"POR",71,0.936619718309859,0.274647887323944,0.725352112676056,0.330985915492958,0.823943661971831,0.725352112676056,"regular",71
2544,"LeBron James",1610612739,"CLE",69,0.676056338028169,0.943661971830986,0.528169014084507,0.838028169014085,0.711267605633803,0.528169014084507,"regular",71
2571,"Leandro Barbosa",1610612744,"GSW",66,0.0422535211267606,0.23943661971831,0.950704225352113,0.225352112676056,0.0492957746478873,0.950704225352113,"regular",71
201188,"Marc Gasol",1610612763,"MEM",81,0.823943661971831,0.753521126760563,0.21830985915493,0.492957746478873,0.915492957746479,0.21830985915493,"regular",71
201578,"Marreese Speights",1610612744,"GSW",76,0.401408450704225,0.147887323943662,0.26056338028169,0.0492957746478873,0.563380281690141,0.26056338028169,"regular",71
203521,"Matthew Dellavedova",1610612739,"CLE",67,0.0845070422535211,0.605633802816901,0.366197183098592,0.112676056338028,0.0140845070422535,0.366197183098592,"regular",71
201144,"Mike Conley",1610612763,"MEM",70,0.211267605633803,0.823943661971831,0.528169014084507,0.71830985915493,0.190140845070423,0.528169014084507,"regular",71
202708,"Norris Cole",1610612740,"NOP",75,0.126760563380282,0.676056338028169,0.774647887323944,0.422535211267606,0.190140845070423,0.774647887323944,"regular",71
201600,"Omer Asik",1610612740,"NOP",76,0.915492957746479,0.147887323943662,0.640845070422535,0.112676056338028,0.711267605633803,0.640845070422535,"regular",71
201976,"Patrick Beverley",1610612745,"HOU",56,0.401408450704225,0.704225352112676,0.0422535211267606,0.612676056338028,0.47887323943662,0.0422535211267606,"regular",71
2200,"Pau Gasol",1610612741,"CHI",78,0.985915492957746,0.5,0.640845070422535,0.0492957746478873,0.971830985915493,0.640845070422535,"regular",71
200794,"Paul Millsap",1610612737,"ATL",73,0.823943661971831,0.605633802816901,0.147887323943662,0.901408450704225,0.823943661971831,0.147887323943662,"regular",71
201566,"Russell Westbrook",1610612760,"OKC",67,0.78169014084507,0.971830985915493,0.147887323943662,0.985915492957746,0.190140845070423,0.147887323943662,"regular",71
201583,"Ryan Anderson",1610612740,"NOP",61,0.52112676056338,0.126760563380282,0.640845070422535,0.161971830985915,0.373239436619718,0.640845070422535,"regular",71
2733,"Shaun Livingston",1610612744,"GSW",78,0.161971830985915,0.676056338028169,0.922535211267606,0.225352112676056,0.373239436619718,0.922535211267606,"regular",71
201939,"Stephen Curry",1610612744,"GSW",80,0.401408450704225,0.957746478873239,0.528169014084507,0.985915492957746,0.190140845070423,0.528169014084507,"regular",71
203093,"Terrence Jones",1610612745,"HOU",33,0.732394366197183,0.169014084507042,0.309859154929577,0.225352112676056,0.950704225352113,0.309859154929577,"regular",71
1495,"Tim Duncan",1610612759,"SAS",77,0.887323943661972,0.570422535211268,0.429577464788732,0.422535211267606,0.985915492957746,0.429577464788732,"regular",71
202389,"Timofey Mozgov",1610612739,"CLE",81,0.78169014084507,0.0704225352112676,0.147887323943662,0.112676056338028,0.845070422535211,0.147887323943662,"regular",71
2754,"Tony Allen",1610612763,"MEM",63,0.436619718309859,0.21830985915493,0.197183098591549,0.985915492957746,0.563380281690141,0.197183098591549,"regular",71
2772,"Trevor Ariza",1610612745,"HOU",82,0.598591549295775,0.471830985915493,0.366197183098592,0.943661971830986,0.190140845070423,0.366197183098592,"regular",71
202684,"Tristan Thompson",1610612739,"CLE",82,0.845070422535211,0.0352112676056338,0.366197183098592,0.112676056338028,0.76056338028169,0.366197183098592,"regular",71
201936,"Tyreke Evans",1610612740,"NOP",79,0.549295774647887,0.873239436619718,0.26056338028169,0.71830985915493,0.563380281690141,0.26056338028169,"regular",71
1713,"Vince Carter",1610612763,"MEM",66,0.105633802816901,0.190140845070423,0.845070422535211,0.330985915492958,0.190140845070423,0.845070422535211,"regular",71
2216,"Zach Randolph",1610612763,"MEM",71,0.964788732394366,0.408450704225352,0.26056338028169,0.556338028169014,0.190140845070423,0.26056338028169,"regular",71
