"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","shot_made_numeric","shot_value"
"1400","Shot Chart Detail","0041400206","462","203078","Bradley Beal","1610612764","Washington Wizards","4","6","53","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",17,11.4,18.45,1,"made",1,2
"1401","Shot Chart Detail","0041400206","469","203078","Bradley Beal","1610612764","Washington Wizards","4","6","29","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.4,5.65,1,"missed",0,3
"1402","Shot Chart Detail","0041400206","500","203078","Bradley Beal","1610612764","Washington Wizards","4","4","58","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",16,16.6,6.65,1,"missed",0,2
"1403","Shot Chart Detail","0041400206","503","203078","Bradley Beal","1610612764","Washington Wizards","4","4","33","Made Shot","Running Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"1404","Shot Chart Detail","0041400206","508","203078","Bradley Beal","1610612764","Washington Wizards","4","3","50","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",12,-12.2,7.55,1,"made",1,2
"1405","Shot Chart Detail","0041400206","554","203078","Bradley Beal","1610612764","Washington Wizards","4","0","27","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.9,5.35,1,"missed",0,2
"1406","Shot Chart Detail","0041400161","203","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","7","25","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,21.8,17.65,1,"made",1,3
"1407","Shot Chart Detail","0041400161","234","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","5","1","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-9.3,28.75,1,"missed",0,3
"1408","Shot Chart Detail","0041400161","520","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","7","36","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-10.3,28.35,1,"made",1,3
"1409","Shot Chart Detail","0041400161","536","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","6","12","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",14,-7.5,17.85,1,"made",1,2
"1410","Shot Chart Detail","0041400161","572","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","2","54","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-22.8,7.25,1,"missed",0,3
"1411","Shot Chart Detail","0041400161","577","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","2","11","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,12.4,28.75,1,"made",1,3
"1412","Shot Chart Detail","0041400161","585","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","0","29","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-22.8,7.15,1,"missed",0,3
"1413","Shot Chart Detail","0041400162","146","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","9","13","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,14.6,28.35,1,"missed",0,3
"1414","Shot Chart Detail","0041400162","149","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","8","37","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,18.4,22.75,1,"missed",0,3
"1415","Shot Chart Detail","0041400162","182","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","5","52","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,19.6,24.75,1,"made",1,3
"1416","Shot Chart Detail","0041400162","194","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","4","47","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,15.5,28.05,1,"missed",0,3
"1417","Shot Chart Detail","0041400162","197","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","4","41","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0.9,7.25,1,"made",1,2
"1418","Shot Chart Detail","0041400162","303","201158","Marco Belinelli","1610612759","San Antonio Spurs","3","6","0","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-22.9,6.95,1,"missed",0,3
"1419","Shot Chart Detail","0041400162","517","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","2","51","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,16.3,24.25,1,"missed",0,3
"1420","Shot Chart Detail","0041400162","540","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","1","36","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",19,19.6,3.65,1,"made",1,2
"1421","Shot Chart Detail","0041400163","147","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","7","37","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.6,5.35,1,"made",1,2
"1422","Shot Chart Detail","0041400163","381","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","8","44","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,4.65,1,"made",1,2
"1423","Shot Chart Detail","0041400163","413","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","5","58","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",16,15.7,9.45,1,"made",1,2
"1424","Shot Chart Detail","0041400163","417","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","5","29","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,0.1,31.25,1,"made",1,3
"1425","Shot Chart Detail","0041400163","450","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","1","11","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",21,16,19.85,1,"missed",0,2
"1426","Shot Chart Detail","0041400164","193","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","5","30","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-10,27.75,1,"missed",0,3
"1427","Shot Chart Detail","0041400164","506","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","3","8","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-5.9,29.95,1,"missed",0,3
"1428","Shot Chart Detail","0041400165","103","201158","Marco Belinelli","1610612759","San Antonio Spurs","1","1","51","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",22,7,26.95,1,"missed",0,2
"1429","Shot Chart Detail","0041400165","474","201158","Marco Belinelli","1610612759","San Antonio Spurs","3","0","6","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,9.4,29.05,1,"made",1,3
"1430","Shot Chart Detail","0041400165","506","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","9","55","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,4.8,31.25,1,"made",1,3
"1431","Shot Chart Detail","0041400166","175","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","10","23","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-13.6,25.25,1,"made",1,3
"1432","Shot Chart Detail","0041400166","191","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","9","25","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",20,11.4,22.45,1,"missed",0,2
"1433","Shot Chart Detail","0041400166","194","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","9","6","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,23.4,5.95,1,"made",1,3
"1434","Shot Chart Detail","0041400166","197","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","8","35","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,12.5,25.85,1,"made",1,3
"1435","Shot Chart Detail","0041400166","206","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","7","52","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-7.6,28.35,1,"made",1,3
"1436","Shot Chart Detail","0041400166","236","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","6","40","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,11.3,27.25,1,"missed",0,3
"1437","Shot Chart Detail","0041400166","288","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","2","31","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-1.1,31.75,1,"missed",0,3
"1438","Shot Chart Detail","0041400166","312","201158","Marco Belinelli","1610612759","San Antonio Spurs","2","0","0","Missed Shot","Running Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,15,29.85,1,"missed",0,3
"1439","Shot Chart Detail","0041400166","367","201158","Marco Belinelli","1610612759","San Antonio Spurs","3","5","24","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",28,0,33.95,1,"made",1,3
"1440","Shot Chart Detail","0041400166","529","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","1","23","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,3.2,29.15,1,"missed",0,3
"1441","Shot Chart Detail","0041400166","531","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","1","19","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,19.8,19.25,1,"made",1,3
"1442","Shot Chart Detail","0041400166","540","201158","Marco Belinelli","1610612759","San Antonio Spurs","4","0","14","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,16.3,25.05,1,"made",1,3
"1443","Shot Chart Detail","0041400167","61","201158","Marco Belinelli","1610612759","San Antonio Spurs","1","3","36","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",35,14.3,37.65,1,"missed",0,3
"1444","Shot Chart Detail","0041400167","329","201158","Marco Belinelli","1610612759","San Antonio Spurs","3","6","29","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,16,24.45,1,"missed",0,3
"1445","Shot Chart Detail","0041400171","127","2581","Steve Blake","1610612757","Portland Trail Blazers","1","0","0","Missed Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.1,5.55,1,"missed",0,2
"1446","Shot Chart Detail","0041400171","142","2581","Steve Blake","1610612757","Portland Trail Blazers","2","10","29","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-14.9,26.95,1,"missed",0,3
"1447","Shot Chart Detail","0041400171","152","2581","Steve Blake","1610612757","Portland Trail Blazers","2","9","33","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-12.2,27.65,1,"missed",0,3
"1448","Shot Chart Detail","0041400171","371","2581","Steve Blake","1610612757","Portland Trail Blazers","3","2","17","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,14.9,26.05,1,"missed",0,3
"1449","Shot Chart Detail","0041400173","106","2581","Steve Blake","1610612757","Portland Trail Blazers","1","0","2","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,19.5,20.95,1,"missed",0,3
"1450","Shot Chart Detail","0041400174","142","2581","Steve Blake","1610612757","Portland Trail Blazers","2","6","41","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,23.1,5.35,1,"missed",0,3
"1451","Shot Chart Detail","0041400174","337","2581","Steve Blake","1610612757","Portland Trail Blazers","4","9","54","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,-5.7,29.45,1,"missed",0,3
"1452","Shot Chart Detail","0041400175","120","2581","Steve Blake","1610612757","Portland Trail Blazers","2","11","43","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-2.7,30.65,1,"missed",0,3
"1453","Shot Chart Detail","0041400175","134","2581","Steve Blake","1610612757","Portland Trail Blazers","2","10","17","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",15,15.7,4.45,1,"made",1,2
"1454","Shot Chart Detail","0041400175","160","2581","Steve Blake","1610612757","Portland Trail Blazers","2","7","34","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",20,-20.7,4.65,1,"missed",0,2
"1455","Shot Chart Detail","0041400175","532","2581","Steve Blake","1610612757","Portland Trail Blazers","4","0","15","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-15.2,27.15,1,"made",1,3
"1456","Shot Chart Detail","0041400101","59","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","1","5","45","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,19.3,20.05,1,"missed",0,3
"1457","Shot Chart Detail","0041400101","119","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","1","0","56","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-14.4,25.85,1,"missed",0,3
"1458","Shot Chart Detail","0041400101","143","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","2","11","19","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-14.4,9.45,1,"missed",0,2
"1459","Shot Chart Detail","0041400101","288","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","3","10","10","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,-4.1,20.05,1,"missed",0,2
"1460","Shot Chart Detail","0041400101","317","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","3","8","22","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2,5.65,1,"made",1,2
"1461","Shot Chart Detail","0041400101","355","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","3","4","52","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,23.4,12.95,1,"missed",0,3
"1462","Shot Chart Detail","0041400101","392","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","3","0","0","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-21.5,18.75,1,"missed",0,3
"1463","Shot Chart Detail","0041400101","441","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","4","8","1","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-22.9,7.75,1,"made",1,3
"1464","Shot Chart Detail","0041400102","6","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","1","10","45","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2.1,7.25,1,"missed",0,2
"1465","Shot Chart Detail","0041400102","44","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","1","6","36","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.5,5.35,1,"made",1,2
"1466","Shot Chart Detail","0041400102","49","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","1","6","7","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,22.8,8.35,1,"missed",0,3
"1467","Shot Chart Detail","0041400102","173","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","2","7","54","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-22.4,6.45,1,"made",1,3
"1468","Shot Chart Detail","0041400102","204","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","2","4","57","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-21.7,17.35,1,"missed",0,3
"1469","Shot Chart Detail","0041400102","223","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","2","3","24","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",12,-12.5,6.95,1,"missed",0,2
"1470","Shot Chart Detail","0041400102","287","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","3","9","22","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,23.6,8.55,1,"made",1,3
"1471","Shot Chart Detail","0041400102","300","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","3","7","33","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,23.6,11.95,1,"missed",0,3
"1472","Shot Chart Detail","0041400102","431","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","4","10","25","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,11.9,29.65,1,"missed",0,3
"1473","Shot Chart Detail","0041400103","11","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","1","10","42","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-18.2,22.45,1,"made",1,3
"1474","Shot Chart Detail","0041400103","27","202711","Bojan Bogdanovic","1610612751","Brooklyn Nets","1","8","42","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,22.5,3.55,1,"missed",0,3
