"","Player","team_id","team_abbreviation","person_id","Team","GP","Poss","Freq","PPP","PTS","FGM","FGA","FG.","eFG.","FT_Freq","TO_Freq","SF_Freq","And_One_Freq","Score_Freq","Percentile","type"
"2840","Beno Udrih",0,"",2757,"MIA",36,35,0.173,1.06,37,15,31,48.4,59.7,0,0.114,0,0,0.429,0.755,10
"2841","Beno Udrih",0,"",2757,"MEM",8,12,0.211,1.33,16,6,11,54.5,72.7,0,0.083,0,0,0.5,0.981,10
"2842","Beno Udrih",0,"",2757,"MIA",36,22,0.109,0.64,14,4,14,28.6,32.1,0.136,0.227,0.136,0,0.318,0.03,11
"2843","Jonas Valanciunas",1610612761,"TOR",202685,"TOR",54,131,0.206,1.43,187,78,110,70.9,70.9,0.168,0.031,0.16,0.038,0.725,0.825,2
"2844","Jonas Valanciunas",1610612761,"TOR",202685,"TOR",54,54,0.085,0.8,43,7,8,87.5,87.5,0.352,0.5,0.019,0,0.481,0.892,5
"2845","Jonas Valanciunas",1610612761,"TOR",202685,"TOR",54,175,0.275,0.85,149,64,136,47.1,47.1,0.103,0.154,0.091,0.034,0.434,0.543,7
"2846","Jonas Valanciunas",1610612761,"TOR",202685,"TOR",54,131,0.206,1.01,132,54,113,47.8,47.8,0.13,0.015,0.092,0.008,0.519,0.431,8
"2847","Jonas Valanciunas",1610612761,"TOR",202685,"TOR",54,88,0.138,1.27,112,41,67,61.2,61.2,0.25,0.045,0.239,0.068,0.648,0.91,9
"2848","Jonas Valanciunas",1610612761,"TOR",202685,"TOR",54,21,0.033,0.9,19,8,15,53.3,53.3,0.095,0.19,0.095,0,0.476,0.43,10
"2849","Jonas Valanciunas",1610612761,"TOR",202685,"TOR",54,26,0.041,1.35,35,15,19,78.9,78.9,0.154,0.154,0.115,0.038,0.692,0.913,11
"2850","Anderson Varejao",1610612744,"GSW",2760,"CLE",31,24,0.235,1.13,27,11,22,50,50,0.125,0,0.125,0.042,0.542,0.351,2
"2851","Anderson Varejao",1610612744,"GSW",2760,"CLE",31,11,0.108,0.64,7,1,1,100,100,0.273,0.636,0,0,0.364,0.711,5
"2852","Anderson Varejao",1610612744,"GSW",2760,"CLE",31,10,0.098,0.1,1,0,6,0,0,0.1,0.3,0.1,0,0.1,0,7
"2853","Anderson Varejao",1610612744,"GSW",2760,"CLE",31,11,0.108,0.73,8,4,11,36.4,36.4,0,0,0,0,0.364,0.068,8
"2854","Anderson Varejao",1610612744,"GSW",2760,"CLE",31,18,0.176,0.89,16,8,16,50,50,0,0.111,0,0,0.444,0.249,9
"2855","Anderson Varejao",1610612744,"GSW",2760,"CLE",31,22,0.216,0.73,16,7,19,36.8,36.8,0.045,0.091,0.045,0,0.364,0.161,10
"2856","Greivis Vasquez",1610612749,"MIL",202349,"MIL",18,56,0.346,0.55,31,11,36,30.6,34.7,0.054,0.304,0.036,0,0.25,0.133,1
"2857","Greivis Vasquez",1610612749,"MIL",202349,"MIL",18,12,0.074,1.17,14,5,10,50,50,0.25,0,0.167,0.083,0.583,0.898,3
"2858","Greivis Vasquez",1610612749,"MIL",202349,"MIL",18,50,0.309,0.86,43,15,44,34.1,44.3,0.06,0.08,0.06,0.02,0.34,0.351,10
"2859","Greivis Vasquez",1610612749,"MIL",202349,"MIL",18,16,0.099,0.63,10,3,11,27.3,27.3,0.188,0.25,0.188,0.125,0.25,0.025,11
"2860","Rashad Vaughn",1610612749,"MIL",1626173,"MIL",62,16,0.069,0.5,8,3,12,25,25,0.063,0.188,0.063,0,0.25,0.084,1
"2861","Rashad Vaughn",1610612749,"MIL",1626173,"MIL",62,10,0.043,0.9,9,4,10,40,45,0,0,0,0,0.4,0.587,3
"2862","Rashad Vaughn",1610612749,"MIL",1626173,"MIL",62,25,0.108,0.84,21,8,20,40,47.5,0.04,0.16,0,0,0.36,0.395,6
"2863","Rashad Vaughn",1610612749,"MIL",1626173,"MIL",62,119,0.513,0.66,78,26,108,24.1,33.8,0.017,0.076,0.017,0,0.235,0.099,10
"2864","Rashad Vaughn",1610612749,"MIL",1626173,"MIL",62,41,0.177,1.02,42,17,37,45.9,56.8,0.024,0.098,0.024,0.024,0.415,0.325,11
"2865","Charlie Villanueva",1610612742,"DAL",101111,"DAL",54,14,0.04,1.43,20,9,12,75,75,0.071,0.071,0.071,0,0.714,0.835,2
"2866","Charlie Villanueva",1610612742,"DAL",101111,"DAL",54,13,0.037,1,13,5,12,41.7,54.2,0,0.077,0,0,0.385,0.772,3
"2867","Charlie Villanueva",1610612742,"DAL",101111,"DAL",54,11,0.031,0.27,3,0,1,0,0,0.182,0.727,0,0,0.182,0.164,5
"2868","Charlie Villanueva",1610612742,"DAL",101111,"DAL",54,54,0.154,0.7,38,15,49,30.6,37.8,0.019,0.074,0.019,0,0.296,0.158,6
"2869","Charlie Villanueva",1610612742,"DAL",101111,"DAL",54,23,0.066,0.78,18,8,20,40,40,0.043,0.087,0.043,0,0.391,0.372,7
"2870","Charlie Villanueva",1610612742,"DAL",101111,"DAL",54,17,0.049,1,17,7,13,53.8,53.8,0.118,0.176,0.118,0.059,0.471,0.392,8
"2871","Charlie Villanueva",1610612742,"DAL",101111,"DAL",54,38,0.109,1.05,40,17,35,48.6,55.7,0.026,0.079,0.026,0.026,0.447,0.607,9
"2872","Charlie Villanueva",1610612742,"DAL",101111,"DAL",54,131,0.374,0.71,93,34,121,28.1,36.4,0.015,0.061,0.015,0,0.275,0.147,10
"2873","Charlie Villanueva",1610612742,"DAL",101111,"DAL",54,43,0.123,1.05,45,18,41,43.9,50,0.047,0,0.047,0,0.465,0.36,11
"2874","Noah Vonleh",1610612757,"POR",203943,"POR",71,38,0.115,1.05,40,17,33,51.5,51.5,0.184,0.053,0.184,0.105,0.5,0.222,2
"2875","Noah Vonleh",1610612757,"POR",203943,"POR",71,30,0.091,0.4,12,4,6,66.7,66.7,0.067,0.733,0,0,0.2,0.333,5
"2876","Noah Vonleh",1610612757,"POR",203943,"POR",71,24,0.073,0.38,9,4,22,18.2,18.2,0.042,0.042,0.042,0,0.208,0.027,7
"2877","Noah Vonleh",1610612757,"POR",203943,"POR",71,55,0.166,1.18,65,28,50,56,56,0.091,0,0.091,0,0.6,0.744,8
"2878","Noah Vonleh",1610612757,"POR",203943,"POR",71,58,0.175,0.76,44,18,49,36.7,40.8,0.069,0.103,0.069,0.017,0.345,0.098,9
"2879","Noah Vonleh",1610612757,"POR",203943,"POR",71,82,0.248,0.63,52,21,71,29.6,34.5,0.024,0.11,0.024,0,0.28,0.079,10
"2880","Noah Vonleh",1610612757,"POR",203943,"POR",71,27,0.082,1.33,36,16,22,72.7,72.7,0.111,0.074,0.111,0,0.704,0.898,11
"2881","Nikola Vucevic",1610612753,"ORL",202696,"ORL",60,10,0.009,0.4,4,2,8,25,25,0,0.2,0,0,0.2,0.043,1
"2882","Nikola Vucevic",1610612753,"ORL",202696,"ORL",60,110,0.097,1.04,114,51,95,53.7,53.7,0.091,0.073,0.091,0.027,0.527,0.208,2
"2883","Nikola Vucevic",1610612753,"ORL",202696,"ORL",60,76,0.067,1.08,82,36,68,52.9,53.7,0.079,0.039,0.079,0.013,0.539,0.953,4
"2884","Nikola Vucevic",1610612753,"ORL",202696,"ORL",60,60,0.053,0.48,29,8,17,47.1,47.1,0.117,0.6,0,0,0.25,0.479,5
"2885","Nikola Vucevic",1610612753,"ORL",202696,"ORL",60,18,0.016,1,18,9,17,52.9,52.9,0,0.056,0,0,0.5,0.665,6
"2886","Nikola Vucevic",1610612753,"ORL",202696,"ORL",60,327,0.289,0.92,302,136,270,50.4,50.4,0.067,0.11,0.034,0.006,0.471,0.753,7
"2887","Nikola Vucevic",1610612753,"ORL",202696,"ORL",60,113,0.1,1.09,123,55,104,52.9,52.9,0.08,0.035,0.071,0.035,0.531,0.58,8
"2888","Nikola Vucevic",1610612753,"ORL",202696,"ORL",60,198,0.175,0.92,182,85,176,48.3,48.3,0.045,0.086,0.045,0.02,0.455,0.318,9
"2889","Nikola Vucevic",1610612753,"ORL",202696,"ORL",60,151,0.134,0.94,142,69,144,47.9,48.3,0.02,0.033,0.02,0.007,0.47,0.51,10
"2890","Nikola Vucevic",1610612753,"ORL",202696,"ORL",60,58,0.051,1.12,65,30,50,60,60,0.086,0.069,0.086,0.017,0.586,0.533,11
"2891","Sasha Vujacic",1610612752,"NYK",2756,"NYK",52,28,0.1,0.75,21,8,21,38.1,42.9,0.107,0.179,0.107,0.036,0.321,0.432,1
"2892","Sasha Vujacic",1610612752,"NYK",2756,"NYK",52,27,0.097,0.33,9,4,23,17.4,19.6,0,0.148,0,0,0.148,0.018,3
"2893","Sasha Vujacic",1610612752,"NYK",2756,"NYK",52,20,0.072,0.65,13,0,2,0,0,0.35,0.55,0,0,0.35,0.723,5
"2894","Sasha Vujacic",1610612752,"NYK",2756,"NYK",52,47,0.168,0.85,40,17,44,38.6,44.3,0.021,0.043,0.021,0,0.383,0.404,6
"2895","Sasha Vujacic",1610612752,"NYK",2756,"NYK",52,104,0.373,0.97,101,35,93,37.6,51.1,0.038,0.087,0.038,0.019,0.356,0.573,10
"2896","Sasha Vujacic",1610612752,"NYK",2756,"NYK",52,38,0.136,0.74,28,10,31,32.3,40.3,0.053,0.132,0.026,0,0.316,0.06,11
"2897","Dwyane Wade",1610612748,"MIA",2548,"MIA",68,497,0.341,0.85,420,162,370,43.8,43.9,0.123,0.143,0.113,0.012,0.437,0.696,1
"2898","Dwyane Wade",1610612748,"MIA",2548,"MIA",68,74,0.051,1.03,76,29,55,52.7,52.7,0.162,0.135,0.149,0.041,0.514,0.196,2
"2899","Dwyane Wade",1610612748,"MIA",2548,"MIA",68,67,0.046,0.75,50,19,54,35.2,35.2,0.104,0.104,0.09,0.015,0.373,0.305,3
"2900","Dwyane Wade",1610612748,"MIA",2548,"MIA",68,162,0.111,0.7,113,49,136,36,36,0.068,0.099,0.062,0.006,0.352,0.287,4
"2901","Dwyane Wade",1610612748,"MIA",2548,"MIA",68,69,0.047,0.8,55,7,14,50,53.6,0.348,0.449,0,0,0.449,0.898,5
"2902","Dwyane Wade",1610612748,"MIA",2548,"MIA",68,80,0.055,1,80,34,68,50,50,0.088,0.075,0.088,0.013,0.5,0.665,6
"2903","Dwyane Wade",1610612748,"MIA",2548,"MIA",68,153,0.105,0.88,134,52,123,42.3,42.3,0.137,0.085,0.118,0.026,0.444,0.63,7
"2904","Dwyane Wade",1610612748,"MIA",2548,"MIA",68,57,0.039,1.19,68,28,49,57.1,57.1,0.14,0.035,0.123,0.035,0.596,0.765,8
"2905","Dwyane Wade",1610612748,"MIA",2548,"MIA",68,106,0.073,1,106,41,92,44.6,47.3,0.123,0.038,0.113,0.028,0.481,0.635,10
"2906","Dwyane Wade",1610612748,"MIA",2548,"MIA",68,188,0.129,1.04,195,76,128,59.4,59.4,0.176,0.16,0.149,0.016,0.553,0.335,11
"2907","Dion Waiters",1610612760,"OKC",203079,"OKC",72,198,0.245,0.67,132,56,157,35.7,37.6,0.061,0.157,0.051,0.01,0.323,0.28,1
"2908","Dion Waiters",1610612760,"OKC",203079,"OKC",72,28,0.035,1.04,29,10,18,55.6,63.9,0.179,0.179,0.179,0,0.536,0.788,3
"2909","Dion Waiters",1610612760,"OKC",203079,"OKC",72,120,0.149,0.79,95,37,97,38.1,40.2,0.1,0.108,0.075,0.017,0.392,0.469,4
"2910","Dion Waiters",1610612760,"OKC",203079,"OKC",72,19,0.024,0.42,8,3,13,23.1,26.9,0.053,0.263,0,0,0.211,0.369,5
"2911","Dion Waiters",1610612760,"OKC",203079,"OKC",72,59,0.073,0.92,54,21,47,44.7,47.9,0.102,0.102,0.085,0,0.441,0.469,6
"2912","Dion Waiters",1610612760,"OKC",203079,"OKC",72,203,0.251,1.03,210,72,184,39.1,54.1,0.034,0.059,0.034,0,0.384,0.704,10
"2913","Dion Waiters",1610612760,"OKC",203079,"OKC",72,161,0.199,0.82,132,46,107,43,46.3,0.161,0.217,0.137,0.043,0.391,0.11,11
"2914","Kemba Walker",1610612766,"CHA",202689,"CHA",74,725,0.464,0.9,650,243,579,42,46.3,0.102,0.106,0.084,0.008,0.425,0.8,1
"2915","Kemba Walker",1610612766,"CHA",202689,"CHA",74,31,0.02,1.42,44,17,24,70.8,70.8,0.161,0.065,0.161,0,0.71,0.807,2
"2916","Kemba Walker",1610612766,"CHA",202689,"CHA",74,97,0.062,1.09,106,36,78,46.2,51.9,0.155,0.072,0.134,0.031,0.495,0.863,3
"2917","Kemba Walker",1610612766,"CHA",202689,"CHA",74,122,0.078,0.73,89,28,100,28,30.5,0.139,0.057,0.115,0.016,0.352,0.342,4
"2918","Kemba Walker",1610612766,"CHA",202689,"CHA",74,86,0.055,0.8,69,6,27,22.2,27.8,0.337,0.349,0,0,0.407,0.9,5
"2919","Kemba Walker",1610612766,"CHA",202689,"CHA",74,52,0.033,1.04,54,17,38,44.7,60.5,0.096,0.192,0.096,0.019,0.404,0.736,6
"2920","Kemba Walker",1610612766,"CHA",202689,"CHA",74,21,0.013,1.29,27,10,17,58.8,58.8,0.19,0.048,0.19,0.048,0.619,0.885,8
"2921","Kemba Walker",1610612766,"CHA",202689,"CHA",74,218,0.14,1.15,251,84,202,41.6,58.2,0.046,0.032,0.046,0.005,0.427,0.889,10
"2922","Kemba Walker",1610612766,"CHA",202689,"CHA",74,209,0.134,1.21,252,84,161,52.2,58.4,0.191,0.067,0.153,0.029,0.565,0.72,11
"2923","John Wall",1610612764,"WAS",202322,"WAS",76,715,0.403,0.72,516,222,556,39.9,41.9,0.05,0.178,0.045,0.007,0.352,0.379,1
"2924","John Wall",1610612764,"WAS",202322,"WAS",76,16,0.009,0.94,15,5,12,41.7,41.7,0.188,0.125,0.188,0.063,0.438,0.088,2
"2925","John Wall",1610612764,"WAS",202322,"WAS",76,44,0.025,0.7,31,11,32,34.4,42.2,0.045,0.227,0.045,0,0.295,0.217,3
"2926","John Wall",1610612764,"WAS",202322,"WAS",76,199,0.112,0.76,152,56,152,36.8,38.8,0.121,0.136,0.116,0.03,0.362,0.407,4
"2927","John Wall",1610612764,"WAS",202322,"WAS",76,95,0.054,0.75,71,15,29,51.7,53.4,0.242,0.484,0.053,0.032,0.358,0.828,5
"2928","John Wall",1610612764,"WAS",202322,"WAS",76,28,0.016,0.79,22,8,23,34.8,39.1,0.071,0.107,0.071,0,0.357,0.271,6
"2929","John Wall",1610612764,"WAS",202322,"WAS",76,16,0.009,0.69,11,4,12,33.3,33.3,0.125,0.188,0.125,0.063,0.313,0.228,7
"2930","John Wall",1610612764,"WAS",202322,"WAS",76,18,0.01,0.61,11,4,16,25,31.3,0.056,0,0.111,0,0.278,0.018,8
"2931","John Wall",1610612764,"WAS",202322,"WAS",76,227,0.128,1.01,229,77,212,36.3,50.5,0.048,0.044,0.048,0.026,0.361,0.649,10
"2932","John Wall",1610612764,"WAS",202322,"WAS",76,416,0.234,1.02,426,163,287,56.8,59.2,0.161,0.188,0.127,0.041,0.505,0.323,11
"2933","TJ Warren",1610612756,"PHX",203933,"PHX",47,52,0.103,0.87,45,19,43,44.2,44.2,0.096,0.077,0.077,0,0.462,0.729,1
"2934","TJ Warren",1610612756,"PHX",203933,"PHX",47,46,0.091,1.24,57,28,44,63.6,63.6,0.022,0.022,0.022,0,0.63,0.576,2
"2935","TJ Warren",1610612756,"PHX",203933,"PHX",47,22,0.044,0.36,8,4,21,19,19,0,0.045,0,0,0.182,0.022,3
"2936","TJ Warren",1610612756,"PHX",203933,"PHX",47,21,0.042,0.86,18,8,18,44.4,47.2,0.048,0.095,0.048,0,0.429,0.623,4
"2937","TJ Warren",1610612756,"PHX",203933,"PHX",47,21,0.042,0.62,13,5,14,35.7,35.7,0.143,0.19,0.048,0,0.381,0.673,5
"2938","TJ Warren",1610612756,"PHX",203933,"PHX",47,55,0.109,1.27,70,32,49,65.3,68.4,0.055,0.091,0.055,0.036,0.6,0.96,6
"2939","TJ Warren",1610612756,"PHX",203933,"PHX",47,45,0.089,1,45,20,42,47.6,47.6,0.067,0,0.044,0,0.511,0.392,8
"2940","TJ Warren",1610612756,"PHX",203933,"PHX",47,112,0.223,1.12,125,51,103,49.5,58.7,0.036,0.063,0.036,0.018,0.473,0.851,10
"2941","TJ Warren",1610612756,"PHX",203933,"PHX",47,118,0.235,1.08,128,52,102,51,53.4,0.136,0.051,0.11,0.051,0.517,0.445,11
"2942","CJ Watson",1610612753,"ORL",201228,"ORL",28,33,0.213,0.48,16,6,27,22.2,22.2,0.061,0.121,0.03,0,0.242,0.079,1
"2943","CJ Watson",1610612753,"ORL",201228,"ORL",28,10,0.065,0.8,8,1,6,16.7,16.7,0.4,0.1,0.2,0.1,0.4,0.493,4
"2944","CJ Watson",1610612753,"ORL",201228,"ORL",28,15,0.097,0.27,4,1,7,14.3,14.3,0.067,0.467,0,0,0.133,0.156,5
"2945","CJ Watson",1610612753,"ORL",201228,"ORL",28,37,0.239,1.19,44,15,34,44.1,57.4,0.054,0.027,0.054,0,0.459,0.933,10
"2946","CJ Watson",1610612753,"ORL",201228,"ORL",28,36,0.232,0.89,32,9,26,34.6,40.4,0.194,0.111,0.167,0.028,0.389,0.143,11
"2947","Briante Weber",1610612763,"MEM",1627362,"MEM",6,24,0.49,0.58,14,7,17,41.2,41.2,0,0.292,0,0,0.292,0.154,1
"2948","Sonny Weems",0,"",201603,"PHX",35,29,0.22,0.59,17,8,15,53.3,53.3,0.069,0.414,0.034,0,0.31,0.157,1
"2949","Sonny Weems",0,"",201603,"PHX",35,13,0.098,0.46,6,2,10,20,20,0.154,0.077,0.154,0,0.231,0.003,2
"2950","Sonny Weems",0,"",201603,"PHX",35,15,0.114,0.73,11,4,11,36.4,45.5,0.067,0.267,0.067,0.067,0.267,0.281,3
"2951","Sonny Weems",0,"",201603,"PHX",35,33,0.25,0.91,30,10,29,34.5,48.3,0.03,0.091,0,0,0.333,0.443,10
"2952","Sonny Weems",0,"",201603,"PHX",35,19,0.144,0.74,14,6,12,50,58.3,0,0.368,0,0,0.316,0.06,11
"2953","David West",1610612759,"SAS",2561,"SAS",72,75,0.152,1.2,90,40,67,59.7,59.7,0.093,0.04,0.093,0.027,0.6,0.482,2
"2954","David West",1610612759,"SAS",2561,"SAS",72,17,0.034,0.65,11,5,14,35.7,35.7,0.059,0.118,0.059,0,0.353,0.211,4
"2955","David West",1610612759,"SAS",2561,"SAS",72,39,0.079,0.26,10,0,0,0,0,0.154,0.846,0,0,0.154,0.15,5
"2956","David West",1610612759,"SAS",2561,"SAS",72,11,0.022,1.73,19,9,11,81.8,81.8,0.091,0,0.091,0.091,0.818,1,6
"2957","David West",1610612759,"SAS",2561,"SAS",72,100,0.202,1.06,106,45,82,54.9,54.9,0.13,0.1,0.11,0.05,0.52,0.932,7
"2958","David West",1610612759,"SAS",2561,"SAS",72,28,0.057,1.61,45,20,25,80,80,0.143,0.036,0.143,0.071,0.786,0.993,8
"2959","David West",1610612759,"SAS",2561,"SAS",72,100,0.202,0.91,91,41,88,46.6,46.6,0.07,0.08,0.07,0.03,0.45,0.304,9
"2960","David West",1610612759,"SAS",2561,"SAS",72,85,0.172,1.06,90,45,81,55.6,55.6,0,0.047,0,0,0.529,0.761,10
"2961","David West",1610612759,"SAS",2561,"SAS",72,34,0.069,0.79,27,13,29,44.8,46.6,0,0.147,0,0,0.382,0.08,11
"2962","Russell Westbrook",1610612760,"OKC",201566,"OKC",76,692,0.354,0.85,587,211,485,43.5,47.5,0.124,0.195,0.103,0.02,0.406,0.704,1
"2963","Russell Westbrook",1610612760,"OKC",201566,"OKC",76,36,0.018,1.25,45,18,26,69.2,69.2,0.167,0.139,0.167,0.028,0.639,0.596,2
"2964","Russell Westbrook",1610612760,"OKC",201566,"OKC",76,47,0.024,0.87,41,14,38,36.8,44.7,0.085,0.128,0.043,0.021,0.362,0.54,3
"2965","Russell Westbrook",1610612760,"OKC",201566,"OKC",76,246,0.126,0.75,184,71,199,35.7,38.9,0.085,0.118,0.085,0.012,0.358,0.378,4
"2966","Russell Westbrook",1610612760,"OKC",201566,"OKC",76,81,0.041,0.68,55,10,27,37,37,0.272,0.42,0.062,0.025,0.37,0.751,5
"2967","Russell Westbrook",1610612760,"OKC",201566,"OKC",76,20,0.01,1.05,21,9,18,50,58.3,0,0.1,0,0,0.45,0.754,6
"2968","Russell Westbrook",1610612760,"OKC",201566,"OKC",76,182,0.093,0.97,177,61,131,46.6,46.6,0.176,0.11,0.154,0.005,0.495,0.813,7
"2969","Russell Westbrook",1610612760,"OKC",201566,"OKC",76,58,0.03,0.86,50,17,47,36.2,37.2,0.155,0.034,0.121,0,0.448,0.174,8
"2970","Russell Westbrook",1610612760,"OKC",201566,"OKC",76,135,0.069,0.84,113,41,111,36.9,46.8,0.044,0.141,0.037,0.007,0.341,0.291,10
"2971","Russell Westbrook",1610612760,"OKC",201566,"OKC",76,454,0.232,1.15,520,179,306,58.5,60.6,0.229,0.145,0.178,0.048,0.57,0.598,11
"2972","Hassan Whiteside",1610612748,"MIA",202355,"MIA",66,162,0.191,1.4,227,94,134,70.1,70.1,0.235,0.031,0.235,0.093,0.691,0.798,2
"2973","Hassan Whiteside",1610612748,"MIA",202355,"MIA",66,18,0.021,0.89,16,6,15,40,40,0.111,0.056,0.056,0,0.444,0.676,4
"2974","Hassan Whiteside",1610612748,"MIA",202355,"MIA",66,92,0.108,0.35,32,2,7,28.6,28.6,0.261,0.663,0.011,0,0.217,0.258,5
"2975","Hassan Whiteside",1610612748,"MIA",202355,"MIA",66,188,0.221,0.77,145,64,144,44.4,44.4,0.08,0.181,0.074,0.032,0.378,0.342,7
"2976","Hassan Whiteside",1610612748,"MIA",202355,"MIA",66,176,0.207,1.23,217,87,131,66.4,66.4,0.21,0.074,0.205,0.034,0.653,0.829,8
"2977","Hassan Whiteside",1610612748,"MIA",202355,"MIA",66,163,0.192,1.39,227,99,134,73.9,73.9,0.147,0.08,0.129,0.049,0.693,0.958,9
"2978","Hassan Whiteside",1610612748,"MIA",202355,"MIA",66,16,0.019,0.94,15,7,15,46.7,46.7,0.063,0.063,0.063,0.063,0.438,0.501,10
"2979","Hassan Whiteside",1610612748,"MIA",202355,"MIA",66,31,0.036,1.26,39,15,23,65.2,65.2,0.29,0,0.258,0.032,0.71,0.803,11
"2980","Shayne Whittington",1610612754,"IND",203963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,302,0.188,0.85,257,88,225,39.1,40.7,0.162,0.109,0.142,0.023,0.427,0.707,1
"2982","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,89,0.055,1.33,118,39,62,62.9,62.9,0.315,0.045,0.303,0.056,0.685,0.705,2
"2983","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,103,0.064,0.99,102,37,84,44,50,0.117,0.087,0.087,0.019,0.456,0.739,3
"2984","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,160,0.1,0.84,134,46,124,37.1,37.9,0.169,0.069,0.138,0.013,0.431,0.56,4
"2985","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,54,0.034,0.85,46,7,12,58.3,58.3,0.352,0.426,0.056,0,0.481,0.928,5
"2986","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,234,0.146,0.8,187,78,189,41.3,41.8,0.12,0.107,0.115,0.034,0.41,0.303,6
"2987","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,192,0.12,0.96,185,62,134,46.3,46.3,0.234,0.104,0.188,0.036,0.5,0.808,7
"2988","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,74,0.046,1.08,80,33,57,57.9,57.9,0.149,0.095,0.095,0.014,0.568,0.564,8
"2989","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,46,0.029,1.04,48,17,38,44.7,47.4,0.217,0.065,0.217,0.109,0.457,0.598,9
"2990","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,160,0.1,0.93,148,52,135,38.5,48.1,0.1,0.081,0.088,0.025,0.381,0.486,10
"2991","Andrew Wiggins",1610612750,"MIN",203952,"MIN",75,191,0.119,1.21,231,87,138,63,64.1,0.204,0.11,0.188,0.037,0.613,0.728,11
"2992","CJ Wilcox",1610612746,"LAC",203912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993","Alan Williams",1610612756,"PHX",1626210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994","Deron Williams",1610612742,"DAL",101114,"DAL",62,271,0.281,0.73,197,71,194,36.6,38.9,0.103,0.192,0.089,0.011,0.354,0.382,1
"2995","Deron Williams",1610612742,"DAL",101114,"DAL",62,17,0.018,1.29,22,10,15,66.7,66.7,0.059,0.059,0.059,0,0.647,0.662,2
"2996","Deron Williams",1610612742,"DAL",101114,"DAL",62,55,0.057,0.82,45,18,43,41.9,50,0.018,0.2,0.018,0,0.345,0.453,3
"2997","Deron Williams",1610612742,"DAL",101114,"DAL",62,103,0.107,0.83,86,37,88,42,44.9,0.039,0.107,0.029,0,0.398,0.549,4
"2998","Deron Williams",1610612742,"DAL",101114,"DAL",62,55,0.057,0.78,43,5,14,35.7,35.7,0.327,0.436,0.073,0.018,0.4,0.873,5
"2999","Deron Williams",1610612742,"DAL",101114,"DAL",62,110,0.114,1.01,111,43,102,42.2,53.4,0.009,0.064,0.009,0,0.4,0.697,6
"3000","Deron Williams",1610612742,"DAL",101114,"DAL",62,85,0.088,0.88,75,27,61,44.3,44.3,0.165,0.141,0.141,0.024,0.459,0.639,7
"3001","Deron Williams",1610612742,"DAL",101114,"DAL",62,161,0.167,1.04,168,60,146,41.1,54.5,0.037,0.056,0.037,0.006,0.404,0.73,10
"3002","Deron Williams",1610612742,"DAL",101114,"DAL",62,101,0.105,0.94,95,26,67,38.8,44.8,0.188,0.158,0.139,0.01,0.436,0.195,11
"3003","Derrick Williams",1610612752,"NYK",202682,"NYK",74,32,0.047,0.66,21,6,23,26.1,28.3,0.125,0.156,0.125,0,0.313,0.254,1
"3004","Derrick Williams",1610612752,"NYK",202682,"NYK",74,78,0.116,1.32,103,34,54,63,63,0.282,0.051,0.282,0.038,0.679,0.696,2
"3005","Derrick Williams",1610612752,"NYK",202682,"NYK",74,19,0.028,0.95,18,6,17,35.3,38.2,0.158,0,0.158,0.053,0.421,0.68,3
"3006","Derrick Williams",1610612752,"NYK",202682,"NYK",74,66,0.098,0.98,65,20,51,39.2,42.2,0.258,0.015,0.242,0.045,0.5,0.836,4
"3007","Derrick Williams",1610612752,"NYK",202682,"NYK",74,21,0.031,0.81,17,4,7,57.1,64.3,0.238,0.429,0.048,0,0.429,0.906,5
"3008","Derrick Williams",1610612752,"NYK",202682,"NYK",74,34,0.05,0.94,32,12,30,40,40,0.147,0.029,0.147,0.059,0.441,0.507,6
"3009","Derrick Williams",1610612752,"NYK",202682,"NYK",74,68,0.101,0.9,61,20,52,38.5,38.5,0.221,0.059,0.221,0.044,0.471,0.685,7
"3010","Derrick Williams",1610612752,"NYK",202682,"NYK",74,26,0.039,1.23,32,14,24,58.3,58.3,0.154,0,0.115,0.077,0.615,0.825,8
"3011","Derrick Williams",1610612752,"NYK",202682,"NYK",74,52,0.077,0.92,48,18,41,43.9,46.3,0.154,0.096,0.154,0.038,0.442,0.329,9
"3012","Derrick Williams",1610612752,"NYK",202682,"NYK",74,141,0.209,0.95,134,47,126,37.3,48,0.071,0.05,0.064,0.014,0.383,0.534,10
"3013","Derrick Williams",1610612752,"NYK",202682,"NYK",74,138,0.204,1.05,145,45,84,53.6,55.4,0.283,0.123,0.268,0.022,0.558,0.368,11
