"","game_id","player_id","team_id","team_name","period","shot_distance","loc_x","loc_y"
"353","0041400224","201584","1610612763","Memphis Grizzlies","1",20,-16.1,17.85
"354","0041400224","201584","1610612763","Memphis Grizzlies","1",25,-16.3,25.15
"355","0041400224","201584","1610612763","Memphis Grizzlies","1",23,-23.2,7.45
"356","0041400224","201584","1610612763","Memphis Grizzlies","3",16,-10.6,17.35
"357","0041400224","201584","1610612763","Memphis Grizzlies","3",7,-6.7,8.95
"358","0041400224","201584","1610612763","Memphis Grizzlies","3",23,23.1,5.95
"359","0041400224","201584","1610612763","Memphis Grizzlies","3",6,-3.4,10.75
"360","0041400225","201584","1610612763","Memphis Grizzlies","1",13,-13.4,7.85
"361","0041400225","201584","1610612763","Memphis Grizzlies","2",12,-11.7,9.65
"362","0041400225","201584","1610612763","Memphis Grizzlies","4",25,3.4,30.65
"363","0041400226","201584","1610612763","Memphis Grizzlies","1",24,5,29.65
"364","0041400226","201584","1610612763","Memphis Grizzlies","1",23,23.4,3.35
"365","0041400226","201584","1610612763","Memphis Grizzlies","1",7,-6.7,8.35
"366","0041400226","201584","1610612763","Memphis Grizzlies","1",21,14.4,20.55
"367","0041400226","201584","1610612763","Memphis Grizzlies","2",19,13.8,18.65
"368","0041400226","201584","1610612763","Memphis Grizzlies","2",1,0.2,6.75
"369","0041400226","201584","1610612763","Memphis Grizzlies","2",21,15.2,19.85
"370","0041400226","201584","1610612763","Memphis Grizzlies","3",25,11.3,28.25
"371","0041400226","201584","1610612763","Memphis Grizzlies","4",19,12.5,20.55
"372","0041400226","201584","1610612763","Memphis Grizzlies","4",16,-13.9,14.35
"373","0041400226","201584","1610612763","Memphis Grizzlies","4",25,-0.8,30.25
"374","0041400226","201584","1610612763","Memphis Grizzlies","4",7,7.3,7.55
"375","0041400224","202720","1610612763","Memphis Grizzlies","4",2,2.1,5.25
"376","0041400224","202720","1610612763","Memphis Grizzlies","4",4,-3.4,7.55
"377","0041400225","202720","1610612763","Memphis Grizzlies","4",5,1.5,10.45
"378","0041400225","202720","1610612763","Memphis Grizzlies","4",0,0,5.35
"379","0041400221","2216","1610612763","Memphis Grizzlies","1",18,-10.8,19.85
"380","0041400221","2216","1610612763","Memphis Grizzlies","1",3,-1.8,8.55
"381","0041400221","2216","1610612763","Memphis Grizzlies","1",16,10.3,18.65
"382","0041400221","2216","1610612763","Memphis Grizzlies","1",2,2,6.45
"383","0041400221","2216","1610612763","Memphis Grizzlies","2",1,-0.4,6.65
"384","0041400221","2216","1610612763","Memphis Grizzlies","2",17,13.3,17.15
"385","0041400221","2216","1610612763","Memphis Grizzlies","2",12,10.3,13.05
"386","0041400221","2216","1610612763","Memphis Grizzlies","2",11,-6.5,14.35
"387","0041400221","2216","1610612763","Memphis Grizzlies","2",5,-1.3,10.25
"388","0041400221","2216","1610612763","Memphis Grizzlies","3",8,4.7,12.15
"389","0041400221","2216","1610612763","Memphis Grizzlies","3",15,0,21.15
"390","0041400221","2216","1610612763","Memphis Grizzlies","3",8,-0.5,13.55
"391","0041400221","2216","1610612763","Memphis Grizzlies","3",7,-6.4,8.85
"392","0041400221","2216","1610612763","Memphis Grizzlies","3",4,-3,8.55
"393","0041400221","2216","1610612763","Memphis Grizzlies","4",3,0.7,8.55
"394","0041400222","2216","1610612763","Memphis Grizzlies","1",7,4.2,11.95
"395","0041400222","2216","1610612763","Memphis Grizzlies","1",7,-1.5,12.75
"396","0041400222","2216","1610612763","Memphis Grizzlies","1",12,-12.3,8.35
"397","0041400222","2216","1610612763","Memphis Grizzlies","1",20,20,5.95
"398","0041400222","2216","1610612763","Memphis Grizzlies","1",4,3.4,8.35
"399","0041400222","2216","1610612763","Memphis Grizzlies","1",13,12.2,10.55
"400","0041400222","2216","1610612763","Memphis Grizzlies","1",8,-6.5,10.55
"401","0041400222","2216","1610612763","Memphis Grizzlies","2",7,1.8,12.95
"402","0041400222","2216","1610612763","Memphis Grizzlies","3",17,-17.1,6.35
"403","0041400222","2216","1610612763","Memphis Grizzlies","3",12,-4.3,17.35
"404","0041400222","2216","1610612763","Memphis Grizzlies","4",14,12.7,12.65
"405","0041400222","2216","1610612763","Memphis Grizzlies","4",7,7.2,8.05
"406","0041400222","2216","1610612763","Memphis Grizzlies","4",9,-3.2,13.85
"407","0041400222","2216","1610612763","Memphis Grizzlies","4",10,7,12.45
"408","0041400222","2216","1610612763","Memphis Grizzlies","4",18,15.1,16.45
"409","0041400222","2216","1610612763","Memphis Grizzlies","4",19,-13.9,19.25
"410","0041400223","2216","1610612763","Memphis Grizzlies","1",25,18.7,22.05
"411","0041400223","2216","1610612763","Memphis Grizzlies","1",5,-5.4,5.95
"412","0041400223","2216","1610612763","Memphis Grizzlies","1",6,-6.8,4.75
"413","0041400223","2216","1610612763","Memphis Grizzlies","1",5,3.7,9.45
"414","0041400223","2216","1610612763","Memphis Grizzlies","1",4,3.9,6.15
"415","0041400223","2216","1610612763","Memphis Grizzlies","1",4,3.9,7.85
"416","0041400223","2216","1610612763","Memphis Grizzlies","1",4,-2.7,8.25
"417","0041400223","2216","1610612763","Memphis Grizzlies","2",6,-6.5,7.45
"418","0041400223","2216","1610612763","Memphis Grizzlies","3",5,-4.5,7.85
"419","0041400223","2216","1610612763","Memphis Grizzlies","3",2,-2.1,6.15
"420","0041400223","2216","1610612763","Memphis Grizzlies","3",18,17.3,12.35
"421","0041400223","2216","1610612763","Memphis Grizzlies","3",20,17.4,15.15
"422","0041400223","2216","1610612763","Memphis Grizzlies","3",1,-1.8,5.25
"423","0041400223","2216","1610612763","Memphis Grizzlies","4",16,16.6,8.65
"424","0041400223","2216","1610612763","Memphis Grizzlies","4",10,9.9,8.95
"425","0041400224","2216","1610612763","Memphis Grizzlies","1",2,2.9,5.95
"426","0041400224","2216","1610612763","Memphis Grizzlies","1",18,-2.3,23.85
"427","0041400224","2216","1610612763","Memphis Grizzlies","1",12,9.4,14.05
"428","0041400224","2216","1610612763","Memphis Grizzlies","2",1,-1.6,5.25
"429","0041400224","2216","1610612763","Memphis Grizzlies","2",1,1.2,5.25
"430","0041400224","2216","1610612763","Memphis Grizzlies","2",1,-1,5.25
"431","0041400224","2216","1610612763","Memphis Grizzlies","2",1,-1.8,5.65
"432","0041400224","2216","1610612763","Memphis Grizzlies","3",2,2,5.55
"433","0041400224","2216","1610612763","Memphis Grizzlies","4",2,2.1,6.65
"434","0041400224","2216","1610612763","Memphis Grizzlies","4",3,-1.1,8.05
"435","0041400225","2216","1610612763","Memphis Grizzlies","1",15,-14.9,9.15
"436","0041400225","2216","1610612763","Memphis Grizzlies","1",3,1.8,8.25
"437","0041400225","2216","1610612763","Memphis Grizzlies","1",2,1.7,7.25
"438","0041400225","2216","1610612763","Memphis Grizzlies","1",24,-0.7,29.95
"439","0041400225","2216","1610612763","Memphis Grizzlies","1",16,14,14.65
"440","0041400225","2216","1610612763","Memphis Grizzlies","1",11,9.2,11.35
"441","0041400225","2216","1610612763","Memphis Grizzlies","1",10,10.2,8.35
"442","0041400225","2216","1610612763","Memphis Grizzlies","2",6,2.8,11.55
"443","0041400225","2216","1610612763","Memphis Grizzlies","2",2,1,7.85
"444","0041400225","2216","1610612763","Memphis Grizzlies","3",7,-2.3,12.45
"445","0041400225","2216","1610612763","Memphis Grizzlies","3",8,-0.7,13.55
"446","0041400225","2216","1610612763","Memphis Grizzlies","4",16,16.5,7.45
"447","0041400226","2216","1610612763","Memphis Grizzlies","1",6,6.4,6.15
"448","0041400226","2216","1610612763","Memphis Grizzlies","1",5,-4.9,7.85
"449","0041400226","2216","1610612763","Memphis Grizzlies","1",12,12.4,6.95
"450","0041400226","2216","1610612763","Memphis Grizzlies","2",14,-14.2,6.35
"451","0041400226","2216","1610612763","Memphis Grizzlies","2",6,5.9,8.65
"452","0041400226","2216","1610612763","Memphis Grizzlies","3",1,0.4,6.75
"453","0041400226","2216","1610612763","Memphis Grizzlies","3",4,1.8,9.45
"454","0041400226","2216","1610612763","Memphis Grizzlies","3",14,14.1,8.85
"455","0041400226","2216","1610612763","Memphis Grizzlies","3",0,-0.4,5.35
"456","0041400226","2216","1610612763","Memphis Grizzlies","3",0,-0.7,5.25
"457","0041400226","2216","1610612763","Memphis Grizzlies","3",0,-0.4,5.05
"458","0041400226","2216","1610612763","Memphis Grizzlies","3",0,0.6,5.65
"459","0041400226","2216","1610612763","Memphis Grizzlies","4",20,1.3,25.75
"460","0041400226","2216","1610612763","Memphis Grizzlies","4",4,1.2,10.05
"461","0041400221","2757","1610612763","Memphis Grizzlies","1",24,-0.4,29.85
"462","0041400221","2757","1610612763","Memphis Grizzlies","2",17,5.8,21.95
"463","0041400221","2757","1610612763","Memphis Grizzlies","2",13,6.7,17.35
"464","0041400221","2757","1610612763","Memphis Grizzlies","3",26,-12.8,28.75
"465","0041400221","2757","1610612763","Memphis Grizzlies","3",24,-21,18.15
"466","0041400221","2757","1610612763","Memphis Grizzlies","4",13,-6.2,17.55
"467","0041400221","2757","1610612763","Memphis Grizzlies","4",14,11.1,14.65
"468","0041400222","2757","1610612763","Memphis Grizzlies","1",26,-16.4,26.05
"469","0041400222","2757","1610612763","Memphis Grizzlies","1",19,11.1,21.45
"470","0041400222","2757","1610612763","Memphis Grizzlies","1",2,-1,7.85
"471","0041400222","2757","1610612763","Memphis Grizzlies","2",17,8.4,20.65
"472","0041400222","2757","1610612763","Memphis Grizzlies","2",13,6.7,17.15
"473","0041400222","2757","1610612763","Memphis Grizzlies","3",2,-1.1,7.45
"474","0041400222","2757","1610612763","Memphis Grizzlies","3",8,7.4,8.95
"475","0041400222","2757","1610612763","Memphis Grizzlies","4",14,0.1,20.05
"476","0041400223","2757","1610612763","Memphis Grizzlies","1",16,13.6,14.55
"477","0041400223","2757","1610612763","Memphis Grizzlies","2",1,-1.5,5.25
"478","0041400223","2757","1610612763","Memphis Grizzlies","2",14,13.8,9.65
"479","0041400223","2757","1610612763","Memphis Grizzlies","3",23,-23.2,6.35
"480","0041400223","2757","1610612763","Memphis Grizzlies","4",12,5.6,16.25
"481","0041400223","2757","1610612763","Memphis Grizzlies","4",1,-1.1,4.95
"482","0041400224","2757","1610612763","Memphis Grizzlies","1",24,-1.5,30.15
"483","0041400224","2757","1610612763","Memphis Grizzlies","2",1,1.5,5.35
"484","0041400224","2757","1610612763","Memphis Grizzlies","3",23,-12.2,25.85
"485","0041400224","2757","1610612763","Memphis Grizzlies","4",8,-8.7,5.85
"486","0041400224","2757","1610612763","Memphis Grizzlies","4",10,1.3,15.65
"487","0041400225","2757","1610612763","Memphis Grizzlies","1",20,13.2,21.45
"488","0041400225","2757","1610612763","Memphis Grizzlies","4",24,-24,8.55
"489","0041400226","2757","1610612763","Memphis Grizzlies","2",14,-3.4,19.85
"490","0041400226","2757","1610612763","Memphis Grizzlies","2",25,15.5,25.05
"491","0041400226","2757","1610612763","Memphis Grizzlies","2",19,-4.8,24.65
"492","0041400226","2757","1610612763","Memphis Grizzlies","2",12,-12.2,3.95
"493","0041400226","2757","1610612763","Memphis Grizzlies","4",13,-13.4,4.75
"494","0041400226","2757","1610612763","Memphis Grizzlies","4",13,11.8,12.35
"495","0041400141","201582","1610612740","New Orleans Pelicans","1",7,-2.7,12.65
"496","0041400141","201582","1610612740","New Orleans Pelicans","2",3,-0.8,8.85
"497","0041400141","201582","1610612740","New Orleans Pelicans","2",12,-0.4,17.55
"498","0041400144","201582","1610612740","New Orleans Pelicans","1",6,-4.8,9.35
"499","0041400141","201583","1610612740","New Orleans Pelicans","1",26,-1.3,31.35
"500","0041400141","201583","1610612740","New Orleans Pelicans","1",13,-12.7,8.25
"501","0041400141","201583","1610612740","New Orleans Pelicans","2",12,-11.7,9.15
"502","0041400141","201583","1610612740","New Orleans Pelicans","3",27,10,30.45
"503","0041400141","201583","1610612740","New Orleans Pelicans","3",0,-0.8,5.05
"504","0041400141","201583","1610612740","New Orleans Pelicans","4",1,0.4,6.35
"505","0041400142","201583","1610612740","New Orleans Pelicans","2",26,-21,21.65
"506","0041400142","201583","1610612740","New Orleans Pelicans","2",7,2.6,12.45
"507","0041400142","201583","1610612740","New Orleans Pelicans","2",28,-17.1,27.45
"508","0041400142","201583","1610612740","New Orleans Pelicans","2",1,0.4,6.75
"509","0041400142","201583","1610612740","New Orleans Pelicans","2",16,0,22.05
"510","0041400143","201583","1610612740","New Orleans Pelicans","2",0,0,5.35
"511","0041400143","201583","1610612740","New Orleans Pelicans","2",1,-1.3,5.55
"512","0041400143","201583","1610612740","New Orleans Pelicans","2",25,-16.8,24.65
"513","0041400143","201583","1610612740","New Orleans Pelicans","2",19,-17.1,13.85
"514","0041400143","201583","1610612740","New Orleans Pelicans","2",2,0.4,7.55
"515","0041400143","201583","1610612740","New Orleans Pelicans","2",17,-17.4,6.15
"516","0041400143","201583","1610612740","New Orleans Pelicans","2",27,-19.4,24.75
"517","0041400143","201583","1610612740","New Orleans Pelicans","3",14,14.4,8.55
"518","0041400143","201583","1610612740","New Orleans Pelicans","3",20,-20.9,6.35
"519","0041400143","201583","1610612740","New Orleans Pelicans","4",20,-19.8,9.95
"520","0041400143","201583","1610612740","New Orleans Pelicans","4",16,-16.3,7.25
"521","0041400143","201583","1610612740","New Orleans Pelicans","4",16,-16.4,6.75
"522","0041400143","201583","1610612740","New Orleans Pelicans","4",1,0.7,6.45
"523","0041400143","201583","1610612740","New Orleans Pelicans","5",27,18.4,25.05
"524","0041400144","201583","1610612740","New Orleans Pelicans","1",5,5.1,6.35
"525","0041400144","201583","1610612740","New Orleans Pelicans","1",25,-2.3,30.65
"526","0041400144","201583","1610612740","New Orleans Pelicans","2",0,0,5.85
"527","0041400144","201583","1610612740","New Orleans Pelicans","2",3,3.1,5.25
"528","0041400144","201583","1610612740","New Orleans Pelicans","2",25,9.5,28.85
"529","0041400144","201583","1610612740","New Orleans Pelicans","2",1,-0.7,6.45
"530","0041400144","201583","1610612740","New Orleans Pelicans","3",25,2,30.75
"531","0041400144","201583","1610612740","New Orleans Pelicans","3",25,-10.6,28.35
"532","0041400144","201583","1610612740","New Orleans Pelicans","3",1,-1.5,5.35
"533","0041400144","201583","1610612740","New Orleans Pelicans","4",26,16.3,25.85
"534","0041400144","201583","1610612740","New Orleans Pelicans","4",16,-16.1,8.05
"535","0041400141","201600","1610612740","New Orleans Pelicans","1",1,0.4,6.35
"536","0041400142","201600","1610612740","New Orleans Pelicans","1",1,1.3,6.75
"537","0041400142","201600","1610612740","New Orleans Pelicans","3",0,0,5.35
"538","0041400142","201600","1610612740","New Orleans Pelicans","3",1,0,6.65
"539","0041400143","201600","1610612740","New Orleans Pelicans","1",2,-1.9,6.15
"540","0041400143","201600","1610612740","New Orleans Pelicans","3",1,1.5,6.45
"541","0041400144","201600","1610612740","New Orleans Pelicans","1",3,2.6,6.75
"542","0041400144","201600","1610612740","New Orleans Pelicans","1",1,1.3,6.15
"543","0041400144","201600","1610612740","New Orleans Pelicans","2",3,3.2,6.15
"544","0041400144","201600","1610612740","New Orleans Pelicans","3",2,1.7,6.35
"545","0041400141","202708","1610612740","New Orleans Pelicans","1",22,22.8,7.75
"546","0041400141","202708","1610612740","New Orleans Pelicans","2",0,0,5.35
"547","0041400141","202708","1610612740","New Orleans Pelicans","2",1,-1,6.95
"548","0041400141","202708","1610612740","New Orleans Pelicans","2",18,-14.1,17.55
"549","0041400141","202708","1610612740","New Orleans Pelicans","2",17,6.5,21.65
"550","0041400141","202708","1610612740","New Orleans Pelicans","3",23,-23.7,7.75
"551","0041400141","202708","1610612740","New Orleans Pelicans","3",17,16.8,9.45
"552","0041400141","202708","1610612740","New Orleans Pelicans","3",27,16.3,26.85
"553","0041400141","202708","1610612740","New Orleans Pelicans","4",13,6.7,16.85
"554","0041400141","202708","1610612740","New Orleans Pelicans","4",2,2.4,6.15
"555","0041400142","202708","1610612740","New Orleans Pelicans","1",1,1.5,5.65
"556","0041400142","202708","1610612740","New Orleans Pelicans","1",3,-0.5,8.95
"557","0041400142","202708","1610612740","New Orleans Pelicans","1",18,9.4,21.25
"558","0041400142","202708","1610612740","New Orleans Pelicans","2",19,9.4,22.05
"559","0041400142","202708","1610612740","New Orleans Pelicans","2",12,-1.6,17.35
"560","0041400142","202708","1610612740","New Orleans Pelicans","2",28,-17.2,28.55
"561","0041400142","202708","1610612740","New Orleans Pelicans","2",18,-13.9,17.55
"562","0041400142","202708","1610612740","New Orleans Pelicans","3",17,10,20.15
"563","0041400142","202708","1610612740","New Orleans Pelicans","4",2,-1.3,7.75
"564","0041400142","202708","1610612740","New Orleans Pelicans","4",29,16.6,29.15
"565","0041400142","202708","1610612740","New Orleans Pelicans","4",23,23.7,5.55
"566","0041400143","202708","1610612740","New Orleans Pelicans","1",25,5.9,30.25
"567","0041400143","202708","1610612740","New Orleans Pelicans","1",25,-9.8,28.85
"568","0041400143","202708","1610612740","New Orleans Pelicans","2",26,7,30.65
"569","0041400143","202708","1610612740","New Orleans Pelicans","2",4,0.4,9.95
"570","0041400143","202708","1610612740","New Orleans Pelicans","2",1,1.3,6.15
"571","0041400143","202708","1610612740","New Orleans Pelicans","2",23,-4.6,27.95
"572","0041400143","202708","1610612740","New Orleans Pelicans","2",1,1.8,5.95
"573","0041400143","202708","1610612740","New Orleans Pelicans","2",22,22.8,5.95
"574","0041400143","202708","1610612740","New Orleans Pelicans","2",2,-2.6,5.65
"575","0041400143","202708","1610612740","New Orleans Pelicans","4",0,0,5.35
"576","0041400144","202708","1610612740","New Orleans Pelicans","1",2,-2.3,5.95
"577","0041400144","202708","1610612740","New Orleans Pelicans","2",24,-1.6,29.95
"578","0041400144","202708","1610612740","New Orleans Pelicans","3",25,7,29.85
"579","0041400144","202708","1610612740","New Orleans Pelicans","3",28,12.2,30.65
"580","0041400144","202708","1610612740","New Orleans Pelicans","4",25,17.4,24.15
"581","0041400141","201967","1610612740","New Orleans Pelicans","1",19,-15.5,17.85
"582","0041400141","201967","1610612740","New Orleans Pelicans","3",0,0,6.15
"583","0041400141","201967","1610612740","New Orleans Pelicans","4",17,17.6,7.75
